FLOJA;IDPEDIDO;SI_CAIXA;SI_NUMFECH;FVALDEV;FDESCONTO;FSUBSIDIO;FCOMISSAO;FVALLOCA;FGDEV;FCODOP;FG_FAT;FTV;FTIPOVEN;FTIPODIG;COD_MOD;FVALES;FVALCH;FVALCT;FVALCV;FVALCA;FCARTAO
1;"L1V20080";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"5";"S";"NS";0;0;0;0;7873;0
1;"L1P20079";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;2228.41;1
1;"L1V20081";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;238.60;1
1;"L1V20086";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;453.40;1
1;"L1P20083";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;595.90;1
1;"L1V20092";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;906.70;1
1;"L1V20087";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;728.78;1
1;"L1V19765";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;389.40;0;0;1
1;"L1P20085";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;475.50;1
1;"L1P20089";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2039;1
1;"L1V20084";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;937.37;1
1;"L1V20093";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;104.30;1
1;"L1P20095";1;1;0;0;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";9.69;0;0;0;176.85;1
1;"L1P20094";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;198.60;0;0;1
1;"L1V20098";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;279.27;1
1;"L1P20099";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;2853.54;0;0;1
1;"L1P20081";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;414.06;1
1;"L1P20101";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;320.30;1
1;"L1V20107";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;447.04;0;0;1
1;"L1V20104";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;299.66;1
1;"L1P20108";1;1;0;0;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;4078.50;0;0;1
1;"L1V20109";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;271.20;1
1;"L1V20105";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;461.48;1
1;"L1P20100";1;1;0;47.00;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;79.74;0;0;1
1;"L1V20112";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;336.78;1
1;"L1V20111";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;225.02;1
1;"L1V20062";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;847.20;0;0;1
1;"L1V20115";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;413;1
1;"L1V20114";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;97.26;1
1;"L1V20113";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;155.88;1
1;"L1V20117";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;190.36;1
1;"L1V20122";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;288.96;1
1;"L1V20119";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;377.96;1
1;"L1P20118";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;707.54;1
1;"L1V20121";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1072.10;1
1;"L1V20120";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;458.91;1
1;"L1V20125";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;265.93;1
1;"L1P20126";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;329;1
1;"L1V20078";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;912.26;1
1;"L1P20129";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;269.61;0;0;1
1;"L1P20130";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1229.04;1
1;"L1V20131";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;254.35;1
1;"L1V20128";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;889.72;1
1;"L1V19812";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;777.24;1
1;"L1P20040";1;1;0;421.75;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;6732.45;1
1;"L1P20124";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;758.88;0;0;1
1;"L1P20138";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;74.90;0;0;1
1;"L1V20134";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;563.68;1
1;"L1P20139";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;253.10;1
1;"L1V20141";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;676.30;1
1;"L1V20133";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;330.30;1
1;"L1P20137";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1055.80;1
1;"L1P20145";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;359.60;0;0;1
1;"L1V20147";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;198.20;1
1;"L1P20148";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;395.40;1
1;"L1P20143";1;1;0;80.92;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;1317.68;1
1;"L1V20146";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;327.50;0;0;1
1;"L1P20149";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;461.30;0;0;1
1;"L1P20153";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;578.92;1
1;"L1P20151";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;422.50;1
1;"L1V20159";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;491.20;1
1;"L1P20157";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;790.27;1
1;"L1P20155";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;406.65;1
1;"L1P19937";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;369.63;1
1;"L1P20160";1;1;0;77.90;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;109.09;0;0;1
1;"L1V20161";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;202.35;1
1;"L1P20162";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1488.86;1
1;"L1P20166";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;658.60;0;0;1
1;"L1V20165";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;310.59;1
1;"L1V20167";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1014.35;1
1;"L1V20171";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;684.50;1
1;"L1P20170";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;388.90;1
1;"L1P20168";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1388.28;0;0;1
1;"L1P20168";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1388.28;0;0;1
1;"L1P20173";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;164.20;1
1;"L1P20176";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;133.30;1
1;"L1V20174";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;188.34;1
1;"L1P20178";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;376.10;1
1;"L1P20175";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;100.30;1
1;"L1P20187";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;560.70;1
1;"L1P20180";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;341;1
1;"L1P20179";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;105.84;1
1;"L1P20197";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;308.80;1
1;"L1P20172";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1338.70;0;0;1
1;"L1P20221";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;231.40;1
1;"L1P20222";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;229.90;0;0;1
1;"L1V20217";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;546.90;1
1;"L1P19969";1;1;0;0;0;2.99;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1670.10;0;0;1
1;"L1V20220";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;382.70;1
1;"L1P20223";1;1;0;86.72;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;1433.67;1
1;"L1P20200";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;478.80;0;0;1
1;"L1P20226";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;618.74;1
1;"L1P20219";1;1;0;86.51;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;1455.29;1
1;"L1V20218";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;771.25;0;0;1
1;"L1V20227";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;265.10;1
1;"L1P20238";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;185.55;0;0;1
1;"L1P20232";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;450.21;1
1;"L1P20228";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;326;1
1;"L1P20242";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;456.42;1
1;"L1V20229";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1930.30;1
1;"L1P20198";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"O";"55";0;0;0;0;2064.93;1
1;"L1V20210";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"5";"V";"55";0;0;0;0;368.13;1
1;"L1V20201";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;125.16;1
1;"L1V20212";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;277.59;1
1;"L1V20240";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1647.16;1
1;"L1V20202";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;77.19;1
1;"L1P20247";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;463.14;1
1;"L1V20206";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;322.68;1
1;"L1P20231";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;411.99;1
1;"L1P20224";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;1053.74;0;0;1
1;"L1P20207";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"5";"V";"55";0;0;0;0;2112.66;1
1;"L1P20233";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;253.32;1
1;"L1V20230";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;563.40;1
1;"L1V20255";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"S";"NS";0;0;504.20;0;0;1
1;"L1P20237";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;600.93;1
1;"L1P20258";1;1;0;20.33;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;368.57;1
1;"L1V20257";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;383.94;1
1;"L1V20263";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;214.40;1
1;"L1V20260";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1076.50;1
1;"L1V20264";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;198.33;1
1;"L1P20213";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;173.34;1
1;"L1P20259";1;1;0;0;0;0;0;"V";"5.102";"C";"S";"3";"M";"55";0;0;251.40;0;0;1
1;"L1P20259";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;252.90;1
1;"L1V20262";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;98.16;1
1;"L1P20249";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;531.32;1
1;"L1P20267";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;119.57;0;0;1
1;"L1V20097";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;904.80;1
1;"L1P20262";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1033.01;1
1;"L1P20272";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;268.10;1
1;"L1V20271";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2442.50;1
1;"L1V20270";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1790.95;1
1;"L1V20273";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;319.45;1
1;"L1V20279";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1338.94;1
1;"L1V20275";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;828.40;1
1;"L1P20164";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;219.70;0;0;1
1;"L1V20277";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;305.55;1
1;"L1P20278";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;560.50;1
1;"L1P20241";1;1;0;42.49;0;2.70;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;1373.68;0;0;1
1;"L1P20287";1;1;0;73.44;0;0;0;"V";"6.102";"S";"";"5";"M";"55";0;0;0;0;1225.56;1
1;"L1P20283";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;257;1
1;"L1P20288";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;199.80;0;0;1
1;"L1P20284";1;1;0;30.04;0;0;0;"V";"6.102";"S";"S";"5";"M";"55";0;0;0;0;520.63;1
1;"L1V20285";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1320.04;1
1;"L1V20281";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;174.72;1
1;"L1P20199";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;983.45;0;0;1
1;"L1P20293";1;1;0;0;0;0;0;"E";"1.102";"S";"";"1";"M";"55";2108.16;0;0;0;0;0
1;"L1P20295";1;1;0;0;0;0;0;"E";"1.102";"S";"";"1";"M";"55";368.13;0;0;0;0;0
1;"L1V20290";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;191.10;1
1;"L1P20298";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;68.90;0;0;1
1;"L1P20144";1;1;0;70.74;0;0;0;"V";"6.102";"S";"";"5";"M";"55";0;0;0;0;1183.26;1
1;"L1P20116";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;357.40;0;0;0
1;"L1V20292";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;300.73;1
1;"L1V20294";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;73.10;1
1;"L1P20289";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;5698.80;1
1;"L1P20302";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;239.70;0;0;1
1;"L1P20234";1;1;0;178.39;0;0;0;"";"6.102";"S";"";"5";"O";"55";0;0;0;0;2894.79;1
1;"L1P20305";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;300.50;1
1;"L1P20306";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;83.80;0;0;1
1;"L1P20309";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;206.20;1
1;"L1V20310";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;185.97;1
1;"L1V20303";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1347.72;1
1;"L1V20314";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;181.30;1
1;"L1P20304";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1477.56;1
1;"L1P20318";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;33.22;0;0;1
1;"L1P20308";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;1257.02;1
1;"L1V20307";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;1539.26;1
1;"L1P20316";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;729.02;1
1;"L1V20319";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;918.33;1
1;"L1P20317";1;1;0;0;0;0;0;"V";"5.405";"S";"S";"5";"M";"55";0;0;0;0;477;1
1;"L1P20313";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;110.25;1
1;"L1P20311";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;294.40;1
1;"L1P20312";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;702.50;1
1;"L1P20324";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;10427.18;1
1;"L1P20326";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;507.30;1
1;"L1V20325";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;459.66;1
1;"L1V20334";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;752.40;1
1;"L1V20333";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;752.40;1
1;"L1P20335";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;823.83;1
1;"L1P20338";1;1;0;30.09;0;0;0;"V";"6.102";"S";"S";"5";"V";"55";0;0;0;0;521.41;1
1;"L1V20337";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;286.35;1
1;"L1V20340";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;175.92;1
1;"L1P20342";1;1;0;0;0;0;0;"V";"5.102";"S";"";"5";"M";"55";0;0;0;0;349.40;1
1;"L1V20343";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;518.40;1
1;"L1V20345";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;901.80;1
1;"L1V20344";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;542.20;1
1;"L1V20348";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;416.74;1
1;"L1P20341";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;0;0;175.04;1
1;"L1V20356";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;354.05;1
1;"L1P20359";1;1;0;0.00;0;0;0;"V";"5.102";"S";"S";"5";"M";"55";0;0;1468;0;0;1
1;"L1V20352";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2366.10;1
1;"L1P20349";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;5103.80;1
1;"L1P20360";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;351.60;1
1;"L1V20358";1;1;0;0;0;0;0;"V";"5.102";"S";"S";"5";"V";"55";0;0;0;0;2970.21;1
